TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,NumberofItems,City
1282,05/04/2025,1175,2047,402,0.0,1004.94,6,Atlanta
1283,05/04/2025,1028,2094,401,1.0,888.03,1,Los Angelos
1284,05/04/2025,1158,2018,403,0.0,2169.04,2,Philadelphia
1285,05/04/2025,1087,2088,401,2.0,567.48,3,Los Angelos
1286,05/04/2025,1115,2060,401,2.0,980.11,2,Los Angelos
1287,05/04/2025,1053,2094,402,1.0,888.03,1,Atlanta
1288,05/04/2025,1139,2066,403,3.0,2580.3,5,Philadelphia
1289,05/04/2025,1159,2093,402,0.0,0.0,2,Atlanta
1290,05/04/2025,1096,2074,401,2.0,1055.2,3,Los Angelos
1291,05/04/2025,1043,2007,403,1.0,525.05,5,Philadelphia
1292,05/04/2025,1178,2079,403,0.0,950.54,1,Philadelphia
1293,05/04/2025,1119,2083,401,0.0,768.16,2,Los Angelos
1294,05/04/2025,1099,2084,403,2.0,0.0,4,Philadelphia
1295,05/04/2025,1027,2002,403,3.0,866.0,3,Philadelphia
1296,05/04/2025,1059,2048,401,2.0,572.21,4,Los Angelos
1297,05/04/2025,1124,2076,401,1.0,2176.39,3,Los Angelos
1298,05/04/2025,1050,2064,404,0.0,1470.2,5,Chicago
1299,05/04/2025,1010,2031,403,2.0,1356.72,6,Philadelphia
1300,05/04/2025,1125,2050,402,0.0,373.56,4,Atlanta
1301,05/04/2025,1088,2087,403,2.0,509.82,5,Philadelphia
1302,05/04/2025,1160,2038,402,2.0,2223.62,2,Atlanta
1303,05/04/2025,1015,2080,403,3.0,2496.78,1,Philadelphia
1304,05/04/2025,1007,2071,403,1.0,553.64,2,Philadelphia
1305,05/04/2025,1038,2043,404,1.0,786.1,6,Chicago
1306,05/04/2025,1022,2093,404,1.0,2721.38,1,Chicago
1307,05/04/2025,1106,2030,402,3.0,1019.82,2,Atlanta
1308,05/04/2025,1079,2077,403,3.0,561.83,3,Philadelphia
1309,05/04/2025,1138,2016,402,1.0,872.15,2,Atlanta
1310,05/04/2025,1148,2069,402,1.0,418.3,1,Atlanta
1311,05/04/2025,1079,2088,402,3.0,709.35,5,Atlanta
1312,05/04/2025,1197,2018,402,2.0,867.62,2,Atlanta
1313,05/04/2025,1017,2071,401,1.0,553.64,3,Los Angelos
1314,05/04/2025,1081,2018,401,2.0,867.62,5,Los Angelos
1315,05/04/2025,1105,2052,403,3.0,731.26,1,Philadelphia
1316,05/04/2025,1190,2081,403,1.0,0.0,2,Philadelphia
1317,05/04/2025,1199,2024,401,1.0,223.69,4,Los Angelos
1318,05/04/2025,1047,2003,403,1.0,346.66,3,Philadelphia
1319,05/04/2025,1152,2029,402,0.0,27.02,4,Atlanta
1320,05/04/2025,1091,2010,404,1.0,210.17,3,Chicago
1321,05/04/2025,1128,2077,404,2.0,0.0,5,Chicago
1322,05/04/2025,1047,2049,404,3.0,0.0,6,Chicago
1323,05/04/2025,1035,2020,402,1.0,676.49,4,Atlanta
1324,05/04/2025,1008,2052,401,2.0,585.01,5,Los Angelos
1325,05/04/2025,1105,2028,402,1.0,1148.29,2,Atlanta
1326,05/04/2025,1016,2022,404,3.0,2684.72,1,Chicago
1327,05/04/2025,1176,2041,404,1.0,1447.58,2,Chicago
1328,05/04/2025,1109,2051,401,3.0,469.28,6,Los Angelos
1329,05/04/2025,1184,2040,404,0.0,103.62,1,Chicago
1331,05/04/2025,1010,2031,404,0.0,1130.6,3,Chicago
1332,05/04/2025,1142,2049,401,1.0,0.0,2,Los Angelos
1333,05/04/2025,1074,2056,404,2.0,839.55,1,Chicago
1334,05/04/2025,1198,2036,404,1.0,392.36,5,Chicago
1335,05/04/2025,1108,2037,401,1.0,648.25,2,Los Angelos
1336,05/04/2025,1118,2082,404,0.0,799.8,3,Chicago
1337,05/04/2025,1184,2064,401,1.0,264.64,5,Los Angelos
1338,05/04/2025,1199,2074,402,3.0,1978.5,1,Atlanta
1339,05/04/2025,1105,2041,404,0.0,0.0,2,Chicago
1340,05/04/2025,1045,2058,402,3.0,0.0,4,Atlanta
1341,05/04/2025,1023,2032,403,1.0,1702.08,3,Philadelphia
1342,05/04/2025,1183,2093,401,0.0,2267.82,4,Los Angelos
1343,05/04/2025,1029,2090,404,2.0,57.31,3,Chicago
1344,05/04/2025,1021,2067,404,1.0,261.86,5,Chicago
1345,05/04/2025,1096,2070,404,0.0,136.72,6,Chicago
1346,05/04/2025,1196,2021,403,1.0,751.87,4,Philadelphia
1347,05/04/2025,1041,2018,402,0.0,1084.52,5,Atlanta
1348,05/04/2025,1107,2039,403,3.0,0.0,2,Philadelphia
1349,05/04/2025,1073,2080,402,0.0,3329.04,1,Atlanta
1350,05/04/2025,1033,2025,401,2.0,671.09,2,Los Angelos
1351,05/04/2025,1003,2058,404,3.0,2000.25,6,Chicago
1352,05/04/2025,1139,2000,404,1.0,1744.76,1,Chicago
1353,05/04/2025,1055,2075,404,3.0,3122.56,2,Chicago
1354,05/04/2025,1104,2056,401,0.0,1574.16,3,Los Angelos
1355,05/04/2025,1062,2070,403,1.0,30.76,2,Philadelphia
1356,05/04/2025,1012,2023,402,0.0,2818.62,1,Atlanta
1357,05/04/2025,1167,2044,401,1.0,560.47,5,Los Angelos
1358,05/04/2025,1008,2085,403,2.0,0.0,2,Philadelphia
1359,05/04/2025,1022,2006,401,3.0,990.0,3,Los Angelos
1360,05/04/2025,1045,2020,403,1.0,1352.99,5,Philadelphia
1361,05/04/2025,1116,2095,403,0.0,981.58,1,Philadelphia
1362,05/04/2025,1023,2098,403,2.0,1452.58,2,Philadelphia
1363,05/04/2025,1094,2048,401,3.0,1072.89,4,Los Angelos
1364,05/04/2025,1140,2008,403,3.0,0.0,3,Philadelphia
1365,05/04/2025,1034,2015,403,2.0,1079.95,4,Philadelphia
1366,05/04/2025,1134,2052,402,1.0,1316.27,3,Atlanta
1367,05/04/2025,1156,2007,401,0.0,1750.17,5,Los Angelos
1368,05/04/2025,1123,2092,403,3.0,0.0,6,Philadelphia
1369,05/04/2025,1155,2040,403,2.0,27.63,4,Philadelphia
1370,05/04/2025,1033,2078,404,3.0,568.04,5,Chicago
1371,05/04/2025,1126,2023,402,2.0,2254.9,2,Atlanta
1373,05/04/2025,1119,2080,401,1.0,0.0,2,Los Angelos
1374,05/04/2025,1157,2053,404,0.0,1830.45,6,Chicago
1375,05/04/2025,1085,2044,402,0.0,207.58,1,Atlanta
1376,05/04/2025,1163,2025,403,2.0,447.39,2,Philadelphia
1378,05/04/2025,1196,2000,401,2.0,0.0,2,Los Angelos
1379,05/04/2025,1087,2050,401,1.0,168.1,1,Los Angelos
1380,05/04/2025,1049,2042,403,3.0,670.44,5,Philadelphia
1382,05/04/2025,1039,2080,404,2.0,665.81,3,Chicago
1383,05/04/2025,1118,2052,401,2.0,0.0,5,Los Angelos
1384,05/04/2025,1144,2092,403,0.0,1446.63,1,Philadelphia
1385,05/04/2025,1053,2073,403,2.0,1198.63,2,Philadelphia
1386,05/04/2025,1016,2019,403,0.0,0.0,4,Philadelphia
1387,05/04/2025,1086,2048,402,3.0,1072.89,3,Atlanta
1388,05/04/2025,1047,2076,401,2.0,0.0,4,Los Angelos
1389,05/04/2025,1180,2040,401,2.0,110.53,3,Los Angelos
1390,05/04/2025,1105,2011,404,1.0,0.0,5,Chicago
1391,05/04/2025,1095,2057,403,1.0,786.56,6,Philadelphia
1392,05/04/2025,1134,2038,402,0.0,926.51,4,Atlanta
1393,05/04/2025,1095,2004,402,0.0,0.0,5,Atlanta
1394,05/04/2025,1113,2064,401,3.0,294.04,2,Los Angelos
1395,05/04/2025,1128,2019,402,2.0,1494.29,1,Atlanta
1396,05/04/2025,1123,2093,403,2.0,3023.76,2,Philadelphia
1397,05/04/2025,1036,2098,401,1.0,817.07,6,Los Angelos
1398,05/04/2025,1052,2092,401,3.0,1928.84,1,Los Angelos
1399,05/04/2025,1099,2091,401,0.0,905.79,2,Los Angelos
1400,05/04/2025,1079,2005,401,2.0,1715.12,3,Los Angelos
1401,05/04/2025,1119,2005,401,2.0,686.05,2,Los Angelos
1402,05/04/2025,1005,2073,403,1.0,0.0,1,Philadelphia
1403,05/04/2025,1082,2025,402,2.0,223.7,5,Atlanta
1404,05/04/2025,1070,2068,403,3.0,2460.72,2,Philadelphia
1405,05/04/2025,1171,2015,403,1.0,0.0,3,Philadelphia
1406,05/04/2025,1040,2035,401,0.0,899.99,555555555,Los Angelos
1407,05/04/2025,1159,2071,401,1.0,1660.93,1,Los Angelos
1408,05/04/2025,1138,2044,403,2.0,0.0,2,Philadelphia
1409,05/04/2025,1036,2090,403,1.0,0.0,4,Philadelphia
1410,05/04/2025,1043,2009,403,2.0,106.1,3,Philadelphia
1411,05/04/2025,1138,2056,401,1.0,944.5,4,Los Angelos
1412,05/04/2025,1007,2060,401,0.0,816.76,3,Los Angelos
1413,05/04/2025,1098,2006,401,3.0,990.0,5,Los Angelos
1414,05/04/2025,1100,2022,404,2.0,1610.83,6,Chicago
1415,05/04/2025,1079,2042,402,0.0,167.61,4,Atlanta
1416,05/04/2025,1193,2097,404,1.0,2273.67,5,Chicago
1417,05/04/2025,1023,2089,404,0.0,413.52,2,Chicago
1419,05/04/2025,1059,2028,402,2.0,1531.06,2,Atlanta
1420,05/04/2025,1093,2050,402,2.0,298.85,6,Atlanta
1421,05/04/2025,1083,2058,404,0.0,2000.25,1,Chicago
1422,05/04/2025,1016,2060,401,2.0,653.41,2,Los Angelos
1423,05/04/2025,1122,2059,402,2.0,1228.92,3,Atlanta
1424,05/04/2025,1196,2044,402,0.0,207.58,2,Atlanta
1425,05/04/2025,1103,2091,401,2.0,2173.9,1,Los Angelos
1426,05/04/2025,1142,2083,401,2.0,1229.06,5,Los Angelos
1427,05/04/2025,1136,2059,404,3.0,2560.25,2,Chicago
1428,05/04/2025,1061,2079,402,1.0,2566.46,3,Atlanta
1429,05/04/2025,1123,2049,401,2.0,751.87,5,Los Angelos
1430,05/04/2025,1053,2088,404,3.0,709.35,1,Chicago
1431,05/04/2025,1145,2043,402,1.0,1572.21,2,Atlanta
1432,05/04/2025,1169,2085,401,3.0,1210.75,4,Los Angelos
1433,05/04/2025,1029,2075,404,2.0,1249.02,3,Chicago
1434,05/04/2025,1142,2012,404,1.0,1682.61,4,Chicago
1435,05/04/2025,1078,2051,401,0.0,117.32,3,Los Angelos
1436,05/04/2025,1175,2076,404,2.0,1289.71,5,Chicago
1437,05/04/2025,1126,2082,401,0.0,1066.4,6,Los Angelos
1438,05/04/2025,1055,2017,401,1.0,1669.32,4,Los Angelos
1439,05/04/2025,1169,2019,404,2.0,747.14,5,Chicago
1440,05/04/2025,1099,2078,404,1.0,383.43,2,Chicago
1441,05/04/2025,1052,2087,403,2.0,0.0,1,Philadelphia
1442,05/04/2025,1145,2086,403,3.0,2682.3,2,Philadelphia
1443,05/04/2025,1183,2044,401,0.0,1037.9,6,Los Angelos
1444,05/04/2025,1156,2065,404,1.0,423.31,1,Chicago
1445,05/04/2025,1075,2007,403,0.0,1166.78,2,Philadelphia
1446,05/04/2025,1000,2090,403,0.0,143.28,3,Philadelphia
1447,05/04/2025,1072,2003,402,3.0,0.0,2,Atlanta
1448,05/04/2025,1179,2075,404,2.0,1873.54,1,Chicago
1449,05/04/2025,1182,2048,404,3.0,357.63,5,Chicago
1450,05/04/2025,1111,2069,402,1.0,836.6,2,Atlanta
1451,05/04/2025,1121,2017,402,3.0,2782.2,3,Atlanta
1452,05/04/2025,1092,2053,402,2.0,1464.36,5,Atlanta
1453,05/04/2025,1171,2016,402,0.0,646.04,1,Atlanta
1454,05/04/2025,1018,2082,401,1.0,0.0,2,Los Angelos
1455,05/04/2025,1184,2062,404,1.0,1672.27,4,Chicago
1456,05/04/2025,1021,2017,404,3.0,463.7,3,Chicago
1457,05/04/2025,1178,2077,404,1.0,505.65,4,Chicago
1458,05/04/2025,1116,2065,404,3.0,470.34,3,Chicago
1459,05/04/2025,1098,2045,402,1.0,280.93,5,Atlanta
1460,05/04/2025,1108,2077,401,3.0,1685.49,6,Los Angelos
1461,05/04/2025,1187,2030,403,3.0,509.91,4,Philadelphia
1462,05/04/2025,1139,2073,403,0.0,499.43,5,Philadelphia
1463,05/04/2025,1009,2072,404,2.0,0.0,2,Chicago
1464,05/04/2025,1028,2074,404,0.0,3297.5,1,Chicago
1465,05/04/2025,1036,2093,403,3.0,0.0,2,Philadelphia
1466,05/04/2025,1132,2010,401,1.0,0.0,6,Los Angelos
1467,05/04/2025,1120,2080,401,2.0,665.81,1,Los Angelos
1468,05/04/2025,1156,2006,403,0.0,198.0,2,Philadelphia
1469,05/04/2025,1120,2058,404,2.0,1600.2,3,Chicago
1470,05/04/2025,1107,2045,403,2.0,249.71,2,Philadelphia
1471,05/04/2025,1042,2004,403,2.0,0.0,1,Philadelphia
1472,05/04/2025,1015,2080,404,1.0,749.03,5,Chicago
1473,05/04/2025,1146,2006,403,0.0,792.0,2,Philadelphia
1474,05/04/2025,1073,2062,401,1.0,1114.85,3,Los Angelos
1475,05/04/2025,1129,2009,403,2.0,0.0,5,Philadelphia
1476,05/04/2025,1033,2078,403,2.0,340.82,1,Philadelphia
1477,05/04/2025,1065,2001,401,1.0,371.12,2,Los Angelos
1478,05/04/2025,1151,2094,402,3.0,493.35,4,Atlanta
1479,05/04/2025,1094,2022,403,1.0,0.0,3,Philadelphia
1480,05/04/2025,1124,2023,401,2.0,2254.9,4,Los Angelos
1481,05/04/2025,1021,2018,402,3.0,542.26,3,Atlanta
1482,05/04/2025,1192,2052,404,1.0,0.0,5,Chicago
1483,05/04/2025,1169,2056,402,1.0,944.5,6,Atlanta
1484,05/04/2025,1147,2093,403,0.0,2267.82,4,Philadelphia
1485,05/04/2025,1164,2033,401,0.0,836.25,5,Los Angelos
1486,05/04/2025,1042,2059,404,3.0,3072.3,2,Chicago
1487,05/04/2025,1077,2060,402,3.0,1633.52,1,Atlanta
1488,05/04/2025,1174,2090,404,3.0,286.56,2,Chicago
1489,05/04/2025,1067,2018,404,0.0,2169.04,6,Chicago
1490,05/04/2025,1073,2057,404,2.0,349.58,1,Chicago
1491,05/04/2025,1135,2087,401,0.0,318.64,2,Los Angelos
1492,05/04/2025,1136,2081,403,3.0,2238.66,3,Philadelphia
1493,05/04/2025,1156,2083,403,2.0,1229.06,2,Philadelphia
1494,05/04/2025,1069,2034,401,2.0,217.87,1,Los Angelos
1495,05/04/2025,1167,2074,404,3.0,2638.0,5,Chicago
1496,05/04/2025,1197,2086,402,1.0,2414.07,2,Atlanta
1497,05/04/2025,1133,2043,402,2.0,1397.52,3,Atlanta
1498,05/04/2025,1140,2001,401,0.0,1237.05,5,Los Angelos
1499,05/04/2025,1003,2052,401,0.0,731.26,1,Los Angelos
1500,05/04/2025,1175,2057,403,1.0,1179.85,2,Philadelphia
1501,05/04/2025,1185,2036,403,1.0,980.91,4,Philadelphia
1502,05/04/2025,1008,2003,401,0.0,0.0,3,Los Angelos
1503,05/04/2025,1152,2084,402,0.0,281.85,4,Atlanta
1504,05/04/2025,1181,2015,401,1.0,1214.95,3,Los Angelos
1505,05/04/2025,1096,2084,402,0.0,0.0,5,Atlanta
1506,05/04/2025,1178,2023,403,2.0,1503.26,6,Philadelphia
1507,05/04/2025,1119,2084,401,3.0,0.0,4,Los Angelos
1508,05/04/2025,1070,2098,404,2.0,1452.58,5,Chicago
1509,05/04/2025,1065,2020,401,2.0,300.66,2,Los Angelos
1510,05/04/2025,1198,2007,404,3.0,2333.56,1,Chicago
1511,05/04/2025,1085,2007,403,2.0,933.42,2,Philadelphia
1512,05/04/2025,1045,2056,401,3.0,3148.32,6,Los Angelos
1513,05/04/2025,1051,2078,404,1.0,383.43,1,Chicago
1514,05/04/2025,1165,2062,401,1.0,557.42,2,Los Angelos
1515,05/04/2025,1138,2098,404,1.0,817.07,3,Chicago
1516,05/04/2025,1157,2082,401,3.0,1066.4,2,Los Angelos
1517,05/04/2025,1183,2033,401,0.0,0.0,1,Los Angelos
1518,05/04/2025,1018,2009,403,3.0,0.0,5,Philadelphia
1519,05/04/2025,1004,2063,402,0.0,552.46,2,Atlanta
1520,05/04/2025,1009,2085,404,2.0,193.72,3,Chicago
1521,05/04/2025,1038,2089,403,3.0,1240.56,5,Philadelphia
1523,05/04/2025,1111,2051,401,1.0,211.18,2,Los Angelos
1525,05/04/2025,1145,2068,403,2.0,656.19,3,Philadelphia
1526,05/04/2025,1174,2038,404,0.0,1853.02,4,Chicago
1527,05/04/2025,1161,2082,401,2.0,213.28,3,Los Angelos
1529,05/04/2025,1194,2098,403,1.0,2451.22,6,Philadelphia
1530,05/04/2025,1045,2070,401,3.0,102.54,4,Los Angelos
1531,05/04/2025,1169,2024,403,3.0,621.35,5,Philadelphia
1532,05/04/2025,1027,2080,403,3.0,2496.78,2,Philadelphia
1533,05/04/2025,1021,2080,404,1.0,2247.1,1,Chicago
1534,05/04/2025,1035,2004,402,0.0,1854.5,2,Atlanta
1535,05/04/2025,1184,2075,402,3.0,2341.92,6,Atlanta
1536,05/04/2025,1099,2008,403,3.0,66.59,1,Philadelphia
1537,05/04/2025,1136,2057,401,0.0,1310.94,2,Los Angelos
1538,05/04/2025,1086,2007,403,0.0,1750.17,3,Philadelphia
1539,05/04/2025,1103,2015,402,3.0,2024.91,2,Atlanta
1540,05/04/2025,1173,2068,402,1.0,0.0,1,Atlanta
1541,05/04/2025,1018,2004,402,3.0,927.25,5,Atlanta
1542,05/04/2025,1167,2002,404,0.0,866.0,2,Chicago
1543,05/04/2025,1062,2089,402,0.0,2067.6,3,Atlanta
1544,05/04/2025,1044,2080,401,2.0,665.81,5,Los Angelos
1545,05/04/2025,1024,2058,402,0.0,2000.25,1,Atlanta
1546,05/04/2025,1027,2014,404,1.0,443.34,2,Chicago
1547,05/04/2025,1016,2025,404,2.0,671.09,4,Chicago
1548,05/04/2025,1188,2086,404,2.0,2861.12,3,Chicago
1549,05/04/2025,1030,2087,402,2.0,382.37,4,Atlanta
1550,05/04/2025,1054,2097,401,1.0,2273.67,3,Los Angelos
1551,05/04/2025,1085,2008,401,2.0,106.54,5,Los Angelos
1552,05/04/2025,1036,2096,404,1.0,1814.89,6,Chicago
1553,05/04/2025,1178,2047,402,3.0,1004.94,4,Atlanta
1554,05/04/2025,1062,2074,401,1.0,1187.1,5,Los Angelos
1556,05/04/2025,1004,2062,401,0.0,2477.44,1,Los Angelos
1557,05/04/2025,1001,2022,401,2.0,536.94,2,Los Angelos
1558,05/04/2025,1106,2088,404,1.0,1276.83,6,Chicago
1559,05/04/2025,1052,2018,403,3.0,2169.04,1,Philadelphia
1560,05/04/2025,1105,2030,402,0.0,339.94,2,Atlanta
1561,05/04/2025,1152,2023,404,0.0,1879.08,3,Chicago
1562,05/04/2025,1160,2038,403,3.0,0.0,2,Philadelphia
1563,05/04/2025,1001,2071,402,1.0,1660.93,1,Atlanta
1564,05/04/2025,1030,2067,401,2.0,465.52,5,Los Angelos
1565,05/04/2025,1194,2069,402,3.0,929.56,2,Atlanta
1566,05/04/2025,1197,2080,402,2.0,1331.62,3,Atlanta
1567,05/04/2025,1013,2024,401,1.0,335.53,5,Los Angelos
1568,05/04/2025,1175,2060,404,1.0,735.08,1,Chicago
1569,05/04/2025,1040,2085,401,0.0,484.3,2,Los Angelos
1570,05/04/2025,1165,2046,403,1.0,60.17,4,Philadelphia
1572,05/04/2025,1011,2013,401,1.0,1683.65,4,Los Angelos
1573,05/04/2025,1040,2003,404,0.0,385.18,3,Chicago
1574,05/04/2025,1018,2030,404,2.0,135.98,5,Chicago
1575,05/04/2025,1107,2025,403,1.0,754.97,6,Philadelphia
1576,05/04/2025,1199,2014,403,1.0,0.0,4,Philadelphia
1577,05/04/2025,1025,2030,404,1.0,0.0,5,Chicago
1578,05/04/2025,1096,2028,401,3.0,2551.76,2,Los Angelos
1579,05/04/2025,1149,2062,401,3.0,1858.08,1,Los Angelos
1580,05/04/2025,1037,2027,404,1.0,465.5,2,Chicago
1581,05/04/2025,1099,2047,402,3.0,0.0,6,Atlanta
1582,05/04/2025,1184,2024,403,2.0,198.83,1,Philadelphia
1583,05/04/2025,1051,2042,402,0.0,167.61,2,Atlanta
1584,05/04/2025,1177,2072,401,2.0,672.48,3,Los Angelos
1585,05/04/2025,1034,2014,404,3.0,985.2,2,Chicago
1586,05/04/2025,1107,2021,403,1.0,751.87,1,Philadelphia
1587,05/04/2025,1075,2077,402,1.0,2528.24,5,Atlanta
1588,05/04/2025,1147,2070,402,0.0,34.18,2,Atlanta
1589,05/04/2025,1105,2066,404,1.0,928.91,3,Chicago
1590,05/04/2025,1151,2060,404,2.0,653.41,5,Chicago
1591,05/04/2025,1003,2093,404,1.0,680.35,1,Chicago
1592,05/04/2025,1063,2041,404,1.0,2171.37,2,Chicago
1593,05/04/2025,1151,2019,401,3.0,933.93,4,Los Angelos
1594,05/04/2025,1011,2005,404,0.0,428.78,3,Chicago
1595,05/04/2025,1108,2067,404,3.0,290.95,4,Chicago
1596,05/04/2025,1178,2012,404,3.0,623.19,3,Chicago
1597,05/04/2025,1061,2010,401,3.0,389.2,5,Los Angelos
1598,05/04/2025,1055,2016,403,2.0,0.0,6,Philadelphia
1599,05/04/2025,1061,2082,401,0.0,266.6,4,Los Angelos
1600,05/04/2025,1122,2085,403,1.0,217.94,5,Philadelphia
1601,05/04/2025,1180,2058,401,3.0,666.75,2,Los Angelos
1602,05/04/2025,1118,2098,402,3.0,907.86,1,Atlanta
1603,05/04/2025,1047,2047,404,0.0,334.98,2,Chicago
1604,05/04/2025,1160,2009,404,2.0,0.0,6,Chicago
1606,05/04/2025,1192,2034,402,0.0,0.0,2,Atlanta
1607,05/04/2025,1158,2042,401,2.0,402.26,3,Los Angelos
1608,05/04/2025,1013,2014,404,2.0,197.04,2,Chicago
1610,05/04/2025,1093,2022,401,1.0,604.06,5,Los Angelos
1611,05/04/2025,1035,2042,402,0.0,335.22,2,Atlanta
1612,05/04/2025,1166,2061,402,1.0,179.93,3,Atlanta
1613,05/04/2025,1082,2045,403,3.0,312.14,5,Philadelphia
1614,05/04/2025,1070,2006,401,2.0,633.6,1,Los Angelos
1615,05/04/2025,1088,2057,404,0.0,436.98,2,Chicago
1616,05/04/2025,1120,2090,403,3.0,214.92,4,Philadelphia
1617,05/04/2025,1158,2047,401,1.0,904.45,3,Los Angelos
1618,05/04/2025,1117,2011,401,3.0,0.0,4,Los Angelos
1619,05/04/2025,1045,2036,401,0.0,217.98,3,Los Angelos
1620,05/04/2025,1042,2035,401,1.0,809.99,5,Los Angelos
1621,05/04/2025,1127,2019,402,0.0,933.93,6,Atlanta
1622,05/04/2025,1075,2053,402,3.0,2440.6,4,Atlanta
1623,05/04/2025,1088,2053,404,0.0,610.15,5,Chicago
1624,05/04/2025,1074,2024,401,0.0,248.54,2,Los Angelos
1625,05/04/2025,1059,2066,403,3.0,2064.24,1,Philadelphia
1626,05/04/2025,1148,2043,403,3.0,873.45,2,Philadelphia
1627,05/04/2025,1151,2085,404,3.0,726.45,6,Chicago
1628,05/04/2025,1077,2072,402,2.0,1008.72,1,Atlanta
1629,05/04/2025,1043,2033,402,3.0,836.25,2,Atlanta
1630,05/04/2025,1095,2036,401,1.0,392.36,3,Los Angelos
1631,05/04/2025,1090,2036,404,1.0,588.55,2,Chicago
1632,05/04/2025,1158,2020,403,1.0,676.49,1,Philadelphia
1633,05/04/2025,1044,2090,402,1.0,0.0,5,Atlanta
1634,05/04/2025,1060,2014,401,2.0,591.12,2,Los Angelos
1635,05/04/2025,1147,2016,404,2.0,516.83,3,Chicago
1636,05/04/2025,1094,2023,402,0.0,1879.08,5,Atlanta
1637,05/04/2025,1170,2040,403,1.0,0.0,1,Philadelphia
1638,05/04/2025,1095,2057,402,2.0,349.58,2,Atlanta
1639,05/04/2025,1031,2003,404,3.0,0.0,4,Chicago
1640,05/04/2025,1196,2018,404,2.0,433.81,3,Chicago
1641,05/04/2025,1039,2000,403,2.0,775.45,4,Philadelphia
1642,05/04/2025,1121,2037,402,3.0,1080.42,3,Atlanta
1643,05/04/2025,1086,2088,401,3.0,2837.4,5,Los Angelos
1644,05/04/2025,1010,2017,401,2.0,1112.88,6,Los Angelos
1645,05/04/2025,1006,2051,402,3.0,351.96,4,Atlanta
1646,05/04/2025,1091,2011,403,0.0,819.48,5,Philadelphia
1647,05/04/2025,1155,2082,402,1.0,959.76,2,Atlanta
1648,05/04/2025,1005,2098,403,1.0,817.07,1,Philadelphia
1649,05/04/2025,1005,2010,404,0.0,233.52,2,Chicago
1650,05/04/2025,1131,2050,402,3.0,747.12,6,Atlanta
1651,05/04/2025,1081,2077,401,2.0,1797.86,1,Los Angelos
1652,05/04/2025,1101,2018,404,2.0,867.62,2,Chicago
1653,05/04/2025,1098,2047,401,2.0,1071.94,3,Los Angelos
1654,05/04/2025,1088,2044,403,3.0,830.32,2,Philadelphia
1655,05/04/2025,1143,2011,402,3.0,1229.22,1,Atlanta
1656,05/04/2025,1189,2053,404,2.0,1464.36,5,Chicago
1657,05/04/2025,1041,2093,404,3.0,2267.82,2,Chicago
1658,05/04/2025,1035,2075,401,1.0,1405.15,3,Los Angelos
1659,05/04/2025,1053,2038,404,2.0,2964.83,5,Chicago
1660,05/04/2025,1016,2075,404,0.0,3122.56,1,Chicago
1661,05/04/2025,1001,2052,403,3.0,731.26,2,Philadelphia
1662,05/04/2025,1044,2071,404,1.0,553.64,4,Chicago
1663,05/04/2025,1051,2023,404,2.0,0.0,3,Chicago
1664,05/04/2025,1141,2062,401,2.0,1486.46,4,Los Angelos
1665,05/04/2025,1149,2038,404,3.0,926.51,3,Chicago
1666,05/04/2025,1057,2003,401,1.0,2079.97,5,Los Angelos
1667,05/04/2025,1067,2038,404,0.0,926.51,6,Chicago
1668,05/04/2025,1167,2085,403,3.0,242.15,4,Philadelphia
1669,05/04/2025,1045,2062,402,0.0,1858.08,5,Atlanta
1670,05/04/2025,1030,2097,403,3.0,3368.4,2,Philadelphia
1671,05/04/2025,1017,2076,403,3.0,0.0,1,Philadelphia
1672,05/04/2025,1144,2055,403,3.0,161.82,2,Philadelphia
1673,05/04/2025,1177,2015,403,0.0,674.97,6,Philadelphia
1674,05/04/2025,1066,2020,401,1.0,1014.74,1,Los Angelos
1675,05/04/2025,1081,2059,402,2.0,409.64,2,Atlanta
1676,05/04/2025,1041,2006,403,2.0,475.2,3,Philadelphia
1678,05/04/2025,1074,2037,401,1.0,0.0,1,Los Angelos
1679,05/04/2025,1196,2080,402,0.0,832.26,5,Atlanta
1680,05/04/2025,1153,2096,402,2.0,1075.49,2,Atlanta
1681,05/04/2025,1080,2087,403,2.0,127.46,3,Philadelphia
1682,05/04/2025,1175,2089,403,0.0,2067.6,5,Philadelphia
1683,05/04/2025,1136,2074,403,1.0,593.55,1,Philadelphia
1684,05/04/2025,1003,2017,403,2.0,1112.88,2,Philadelphia
1685,05/04/2025,1199,2062,404,2.0,990.98,4,Chicago
1686,05/04/2025,1041,2013,402,1.0,1683.65,3,Atlanta
1687,05/04/2025,1128,2028,402,0.0,0.0,4,Atlanta
1688,05/04/2025,1106,2058,401,0.0,1333.5,3,Los Angelos
1689,05/04/2025,1033,2002,404,2.0,1385.6,5,Chicago
1690,05/04/2025,1079,2088,403,1.0,2553.66,6,Philadelphia
1691,05/04/2025,1113,2076,403,1.0,0.0,4,Philadelphia
1692,05/04/2025,1181,2038,401,0.0,2779.53,5,Los Angelos
1693,05/04/2025,1056,2016,402,1.0,872.15,2,Atlanta
1694,05/04/2025,1078,2016,402,1.0,872.15,1,Atlanta
1695,05/04/2025,1020,2054,401,0.0,1801.02,2,Los Angelos
1696,05/04/2025,1004,2099,404,3.0,0.0,6,Chicago
